"alpha","boot_id","node","mag_index","effect_std_scale","effect_ate_scale","status"
"0.01",2,"weather_risk_prep",29,0,0,"zero"
"0.01",2,"weather_risk_prep",30,0,0,"zero"
"0.01",2,"weather_risk_prep",31,NA,NA,"unidentified"
"0.01",2,"weather_risk_prep",32,NA,NA,"unidentified"
"0.01",2,"weather_risk_prep",33,NA,NA,"unidentified"
"0.01",2,"weather_risk_prep",34,NA,NA,"unidentified"
"0.01",2,"weather_risk_prep",35,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",36,0,0,"zero"
"0.01",2,"weather_risk_prep",37,NA,NA,"unidentified"
"0.01",2,"weather_risk_prep",38,NA,NA,"unidentified"
"0.01",2,"weather_risk_prep",39,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",40,0,0,"zero"
"0.01",2,"weather_risk_prep",41,NA,NA,"unidentified"
"0.01",2,"weather_risk_prep",42,NA,NA,"unidentified"
"0.01",2,"weather_risk_prep",43,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",44,0,0,"zero"
"0.01",2,"weather_risk_prep",45,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",46,NA,NA,"unidentified"
"0.01",2,"weather_risk_prep",47,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",48,0,0,"zero"
"0.01",2,"weather_risk_prep",49,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",50,0,0,"zero"
"0.01",2,"weather_risk_prep",51,NA,NA,"unidentified"
"0.01",2,"weather_risk_prep",52,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",53,0,0,"zero"
"0.01",2,"weather_risk_prep",54,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",55,0,0,"zero"
"0.01",2,"weather_risk_prep",56,NA,NA,"unidentified"
"0.01",2,"weather_risk_prep",57,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",58,0,0,"zero"
"0.01",2,"weather_risk_prep",59,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",60,0,0,"zero"
"0.01",2,"weather_risk_prep",61,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",62,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",63,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",64,0,0,"zero"
"0.01",2,"weather_risk_prep",65,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",66,0,0,"zero"
"0.01",2,"weather_risk_prep",67,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",68,0,0,"zero"
"0.01",2,"weather_risk_prep",69,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",70,NA,NA,"unidentified"
"0.01",2,"weather_risk_prep",71,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",72,0,0,"zero"
"0.01",2,"weather_risk_prep",73,0.133733592278614,0.0668667961393072,"identified_positive"
"0.01",2,"weather_risk_prep",74,0,0,"zero"
"0.01",3,"belief_concern",1,0,0,"zero"
"0.01",3,"harm_present",1,0,0,"zero"
"0.01",3,"harm_future",1,0,0,"zero"
"0.01",3,"policy_support",1,0,0,"zero"
"0.01",3,"trust_science",1,0,0,"zero"
"0.01",3,"social_norms",1,0,0,"zero"
"0.01",3,"politics",1,0,0,"zero"
"0.01",3,"weather_risk_prep",1,0,0,"zero"
"0.01",4,"belief_concern",1,0.537011690796022,0.268505845398011,"identified_positive"
"0.01",4,"belief_concern",2,0.537011690796022,0.268505845398011,"identified_positive"
"0.01",4,"belief_concern",3,0.537011690796022,0.268505845398011,"identified_positive"
"0.01",4,"belief_concern",4,0.537011690796022,0.268505845398011,"identified_positive"
"0.01",4,"belief_concern",5,0.537011690796022,0.268505845398011,"identified_positive"
"0.01",4,"belief_concern",6,0.537011690796022,0.268505845398011,"identified_positive"
"0.01",4,"belief_concern",7,0.537011690796022,0.268505845398011,"identified_positive"
"0.01",4,"belief_concern",8,0.537011690796022,0.268505845398011,"identified_positive"
"0.01",4,"belief_concern",9,0.537011690796022,0.268505845398011,"identified_positive"
"0.01",4,"belief_concern",10,0.537011690796022,0.268505845398011,"identified_positive"
"0.01",4,"harm_present",1,0.251656430382772,0.125828215191386,"identified_positive"
"0.01",4,"harm_present",2,NA,NA,"unidentified"
"0.01",4,"harm_present",3,0.30223808474082,0.15111904237041,"identified_positive"
"0.01",4,"harm_present",4,0.251656430382772,0.125828215191386,"identified_positive"
"0.01",4,"harm_present",5,0.251656430382772,0.125828215191386,"identified_positive"
"0.01",4,"harm_present",6,0.251656430382772,0.125828215191386,"identified_positive"
"0.01",4,"harm_present",7,0.301191752105887,0.150595876052944,"identified_positive"
"0.01",4,"harm_present",8,NA,NA,"unidentified"
"0.01",4,"harm_present",9,0.301191752105887,0.150595876052944,"identified_positive"
"0.01",4,"harm_present",10,0.30223808474082,0.15111904237041,"identified_positive"
"0.01",4,"harm_future",1,0,0,"zero"
"0.01",4,"harm_future",2,0,0,"zero"
"0.01",4,"harm_future",3,NA,NA,"unidentified"
"0.01",4,"harm_future",4,0,0,"zero"
"0.01",4,"harm_future",5,0,0,"zero"
"0.01",4,"harm_future",6,0,0,"zero"
"0.01",4,"harm_future",7,0,0,"zero"
"0.01",4,"harm_future",8,0,0,"zero"
"0.01",4,"harm_future",9,0,0,"zero"
"0.01",4,"harm_future",10,NA,NA,"unidentified"
"0.01",4,"policy_support",1,0,0,"zero"
"0.01",4,"policy_support",2,0,0,"zero"
"0.01",4,"policy_support",3,0,0,"zero"
"0.01",4,"policy_support",4,0,0,"zero"
"0.01",4,"policy_support",5,0,0,"zero"
"0.01",4,"policy_support",6,0,0,"zero"
"0.01",4,"policy_support",7,0,0,"zero"
"0.01",4,"policy_support",8,0,0,"zero"
"0.01",4,"policy_support",9,0,0,"zero"
"0.01",4,"policy_support",10,0,0,"zero"
"0.01",4,"trust_science",1,0.416086509003186,0.208043254501593,"identified_positive"
"0.01",4,"trust_science",2,0.416086509003186,0.208043254501593,"identified_positive"
"0.01",4,"trust_science",3,0.416086509003186,0.208043254501593,"identified_positive"
"0.01",4,"trust_science",4,0.416086509003186,0.208043254501593,"identified_positive"
"0.01",4,"trust_science",5,0.416086509003186,0.208043254501593,"identified_positive"
"0.01",4,"trust_science",6,0.416086509003186,0.208043254501593,"identified_positive"
"0.01",4,"trust_science",7,0.416086509003186,0.208043254501593,"identified_positive"
"0.01",4,"trust_science",8,0.416086509003186,0.208043254501593,"identified_positive"
"0.01",4,"trust_science",9,0.416086509003186,0.208043254501593,"identified_positive"
"0.01",4,"trust_science",10,0.416086509003186,0.208043254501593,"identified_positive"
"0.01",4,"social_norms",1,0,0,"zero"
"0.01",4,"social_norms",2,0,0,"zero"
"0.01",4,"social_norms",3,0,0,"zero"
"0.01",4,"social_norms",4,0,0,"zero"
"0.01",4,"social_norms",5,0,0,"zero"
"0.01",4,"social_norms",6,0,0,"zero"
"0.01",4,"social_norms",7,0,0,"zero"
"0.01",4,"social_norms",8,0,0,"zero"
"0.01",4,"social_norms",9,0,0,"zero"
"0.01",4,"social_norms",10,0,0,"zero"
"0.01",4,"politics",1,0,0,"zero"
"0.01",4,"politics",2,0,0,"zero"
"0.01",4,"politics",3,0,0,"zero"
"0.01",4,"politics",4,0,0,"zero"
"0.01",4,"politics",5,0,0,"zero"
"0.01",4,"politics",6,0,0,"zero"
"0.01",4,"politics",7,0,0,"zero"
"0.01",4,"politics",8,0,0,"zero"
"0.01",4,"politics",9,0,0,"zero"
"0.01",4,"politics",10,0,0,"zero"
"0.01",4,"weather_risk_prep",1,NA,NA,"unidentified"
"0.01",4,"weather_risk_prep",2,0.187156673175859,0.0935783365879295,"identified_positive"
"0.01",4,"weather_risk_prep",3,0.187156673175859,0.0935783365879295,"identified_positive"
"0.01",4,"weather_risk_prep",4,NA,NA,"unidentified"
"0.01",4,"weather_risk_prep",5,0.187156673175859,0.0935783365879295,"identified_positive"
"0.01",4,"weather_risk_prep",6,0.187156673175859,0.0935783365879295,"identified_positive"
"0.01",4,"weather_risk_prep",7,0.187156673175859,0.0935783365879295,"identified_positive"
"0.01",4,"weather_risk_prep",8,0.187156673175859,0.0935783365879295,"identified_positive"
"0.01",4,"weather_risk_prep",9,0.187156673175859,0.0935783365879295,"identified_positive"
"0.01",4,"weather_risk_prep",10,0.187156673175859,0.0935783365879295,"identified_positive"
"0.01",5,"belief_concern",1,NA,NA,"unidentified"
"0.01",5,"belief_concern",2,NA,NA,"unidentified"
"0.01",5,"belief_concern",3,NA,NA,"unidentified"
"0.01",5,"belief_concern",4,NA,NA,"unidentified"
"0.01",5,"belief_concern",5,NA,NA,"unidentified"
"0.01",5,"belief_concern",6,NA,NA,"unidentified"
"0.01",5,"belief_concern",7,NA,NA,"unidentified"
"0.01",5,"belief_concern",8,0.397519797460184,0.198759898730092,"identified_positive"
"0.01",5,"belief_concern",9,NA,NA,"unidentified"
"0.01",5,"belief_concern",10,NA,NA,"unidentified"
"0.01",5,"belief_concern",11,0.377473547332701,0.188736773666351,"identified_positive"
"0.01",5,"belief_concern",12,0.397519797460184,0.198759898730092,"identified_positive"
"0.01",5,"belief_concern",13,NA,NA,"unidentified"
"0.01",5,"belief_concern",14,0.377473547332701,0.188736773666351,"identified_positive"
"0.01",5,"harm_present",1,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",2,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",3,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",4,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",5,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",6,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",7,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",8,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",9,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",10,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",11,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",12,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",13,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_present",14,0.366545163673348,0.183272581836674,"identified_positive"
"0.01",5,"harm_future",1,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",2,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",3,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",4,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",5,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",6,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",7,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",8,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",9,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",10,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",11,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",12,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",13,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"harm_future",14,0.170209080450777,0.0851045402253886,"identified_positive"
"0.01",5,"policy_support",1,0.189033555443759,0.0945167777218794,"identified_positive"
"0.01",5,"policy_support",2,0.189033555443759,0.0945167777218794,"identified_positive"
"0.01",5,"policy_support",3,0.158160532147177,0.0790802660735884,"identified_positive"
"0.01",5,"policy_support",4,0.189033555443759,0.0945167777218794,"identified_positive"
"0.01",5,"policy_support",5,0.158160532147177,0.0790802660735884,"identified_positive"
"0.01",5,"policy_support",6,0.189033555443759,0.0945167777218794,"identified_positive"
"0.01",5,"policy_support",7,0.158160532147177,0.0790802660735884,"identified_positive"
"0.01",5,"policy_support",8,0.189033555443759,0.0945167777218794,"identified_positive"
"0.01",5,"policy_support",9,0.158160532147177,0.0790802660735884,"identified_positive"
"0.01",5,"policy_support",10,0.189033555443759,0.0945167777218794,"identified_positive"
"0.01",5,"policy_support",11,0.158160532147177,0.0790802660735884,"identified_positive"
"0.01",5,"policy_support",12,0.189033555443759,0.0945167777218794,"identified_positive"
"0.01",5,"policy_support",13,0.158160532147177,0.0790802660735884,"identified_positive"
"0.01",5,"policy_support",14,0.158160532147177,0.0790802660735884,"identified_positive"
"0.01",5,"trust_science",1,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",2,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",3,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",4,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",5,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",6,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",7,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",8,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",9,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",10,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",11,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",12,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",13,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"trust_science",14,-0.1203568008893,-0.0601784004446502,"identified_negative"
"0.01",5,"social_norms",1,0,0,"zero"
"0.01",5,"social_norms",2,0,0,"zero"
"0.01",5,"social_norms",3,0,0,"zero"
"0.01",5,"social_norms",4,0,0,"zero"
"0.01",5,"social_norms",5,0,0,"zero"
"0.01",5,"social_norms",6,0,0,"zero"
"0.01",5,"social_norms",7,0,0,"zero"
"0.01",5,"social_norms",8,0,0,"zero"
"0.01",5,"social_norms",9,0,0,"zero"
"0.01",5,"social_norms",10,0,0,"zero"
"0.01",5,"social_norms",11,0,0,"zero"
"0.01",5,"social_norms",12,0,0,"zero"
"0.01",5,"social_norms",13,0,0,"zero"
"0.01",5,"social_norms",14,0,0,"zero"
"0.01",5,"politics",1,NA,NA,"unidentified"
"0.01",5,"politics",2,NA,NA,"unidentified"
"0.01",5,"politics",3,0,0,"zero"
"0.01",5,"politics",4,NA,NA,"unidentified"
"0.01",5,"politics",5,0,0,"zero"
"0.01",5,"politics",6,NA,NA,"unidentified"
"0.01",5,"politics",7,0,0,"zero"
"0.01",5,"politics",8,NA,NA,"unidentified"
"0.01",5,"politics",9,0,0,"zero"
"0.01",5,"politics",10,NA,NA,"unidentified"
"0.01",5,"politics",11,0,0,"zero"
"0.01",5,"politics",12,NA,NA,"unidentified"
"0.01",5,"politics",13,0,0,"zero"
"0.01",5,"politics",14,0,0,"zero"
"0.01",5,"weather_risk_prep",1,NA,NA,"unidentified"
"0.01",5,"weather_risk_prep",2,NA,NA,"unidentified"
"0.01",5,"weather_risk_prep",3,NA,NA,"unidentified"
"0.01",5,"weather_risk_prep",4,NA,NA,"unidentified"
"0.01",5,"weather_risk_prep",5,NA,NA,"unidentified"
"0.01",5,"weather_risk_prep",6,0.116472037697607,0.0582360188488033,"identified_positive"
"0.01",5,"weather_risk_prep",7,0.116472037697607,0.0582360188488033,"identified_positive"
"0.01",5,"weather_risk_prep",8,NA,NA,"unidentified"
"0.01",5,"weather_risk_prep",9,NA,NA,"unidentified"
"0.01",5,"weather_risk_prep",10,0.116472037697607,0.0582360188488033,"identified_positive"
"0.01",5,"weather_risk_prep",11,NA,NA,"unidentified"
"0.01",5,"weather_risk_prep",12,0.116472037697607,0.0582360188488033,"identified_positive"
"0.01",5,"weather_risk_prep",13,0.116472037697607,0.0582360188488033,"identified_positive"
"0.01",5,"weather_risk_prep",14,0.116472037697607,0.0582360188488033,"identified_positive"
"0.01",6,"belief_concern",1,0,0,"zero"
"0.01",6,"belief_concern",2,0,0,"zero"
"0.01",6,"belief_concern",3,0,0,"zero"
"0.01",6,"belief_concern",4,0,0,"zero"
"0.01",6,"belief_concern",5,0,0,"zero"
"0.01",6,"belief_concern",6,0,0,"zero"
"0.01",6,"belief_concern",7,0,0,"zero"
"0.01",6,"belief_concern",8,0,0,"zero"
"0.01",6,"belief_concern",9,0,0,"zero"
"0.01",6,"belief_concern",10,0,0,"zero"
"0.01",6,"belief_concern",11,0,0,"zero"
"0.01",6,"belief_concern",12,0,0,"zero"
"0.01",6,"belief_concern",13,0,0,"zero"
"0.01",6,"belief_concern",14,0,0,"zero"
"0.01",6,"belief_concern",15,0,0,"zero"
"0.01",6,"belief_concern",16,0,0,"zero"
"0.01",6,"belief_concern",17,0,0,"zero"
"0.01",6,"belief_concern",18,0,0,"zero"
"0.01",6,"belief_concern",19,0,0,"zero"
"0.01",6,"belief_concern",20,0,0,"zero"
"0.01",6,"belief_concern",21,0,0,"zero"
"0.01",6,"belief_concern",22,0,0,"zero"
"0.01",6,"belief_concern",23,0,0,"zero"
"0.01",6,"belief_concern",24,0,0,"zero"
"0.01",6,"belief_concern",25,0,0,"zero"
"0.01",6,"belief_concern",26,0,0,"zero"
"0.01",6,"belief_concern",27,0,0,"zero"
"0.01",6,"belief_concern",28,0,0,"zero"
"0.01",6,"belief_concern",29,0,0,"zero"
"0.01",6,"belief_concern",30,0,0,"zero"
"0.01",6,"belief_concern",31,0,0,"zero"
"0.01",6,"belief_concern",32,0,0,"zero"
"0.01",6,"belief_concern",33,0,0,"zero"
"0.01",6,"belief_concern",34,0,0,"zero"
"0.01",6,"belief_concern",35,0,0,"zero"
"0.01",6,"belief_concern",36,0,0,"zero"
"0.01",6,"belief_concern",37,0,0,"zero"
"0.01",6,"belief_concern",38,0,0,"zero"
"0.01",6,"belief_concern",39,0,0,"zero"
"0.01",6,"belief_concern",40,0,0,"zero"
"0.01",6,"belief_concern",41,0,0,"zero"
"0.01",6,"belief_concern",42,0,0,"zero"
"0.01",6,"belief_concern",43,0,0,"zero"
"0.01",6,"belief_concern",44,0,0,"zero"
"0.01",6,"belief_concern",45,0,0,"zero"
"0.01",6,"belief_concern",46,0,0,"zero"
"0.01",6,"belief_concern",47,0,0,"zero"
"0.01",6,"belief_concern",48,0,0,"zero"
"0.01",6,"belief_concern",49,0,0,"zero"
"0.01",6,"belief_concern",50,0,0,"zero"
"0.01",6,"belief_concern",51,0,0,"zero"
"0.01",6,"belief_concern",52,0,0,"zero"
"0.01",6,"belief_concern",53,0,0,"zero"
"0.01",6,"belief_concern",54,0,0,"zero"
"0.01",6,"belief_concern",55,0,0,"zero"
"0.01",6,"belief_concern",56,0,0,"zero"
"0.01",6,"belief_concern",57,0,0,"zero"
"0.01",6,"belief_concern",58,0,0,"zero"
"0.01",6,"belief_concern",59,0,0,"zero"
"0.01",6,"belief_concern",60,0,0,"zero"
"0.01",6,"harm_present",1,0.462884445349686,0.231442222674843,"identified_positive"
"0.01",6,"harm_present",2,NA,NA,"unidentified"
"0.01",6,"harm_present",3,0.462884445349686,0.231442222674843,"identified_positive"
"0.01",6,"harm_present",4,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",5,0.462884445349686,0.231442222674843,"identified_positive"
"0.01",6,"harm_present",6,0.462884445349686,0.231442222674843,"identified_positive"
"0.01",6,"harm_present",7,0.462884445349686,0.231442222674843,"identified_positive"
"0.01",6,"harm_present",8,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",9,0.462884445349686,0.231442222674843,"identified_positive"
"0.01",6,"harm_present",10,0.462884445349686,0.231442222674843,"identified_positive"
"0.01",6,"harm_present",11,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",12,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",13,0.462884445349686,0.231442222674843,"identified_positive"
"0.01",6,"harm_present",14,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",15,0.462884445349686,0.231442222674843,"identified_positive"
"0.01",6,"harm_present",16,0.462884445349686,0.231442222674843,"identified_positive"
"0.01",6,"harm_present",17,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",18,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",19,0.462884445349686,0.231442222674843,"identified_positive"
"0.01",6,"harm_present",20,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",21,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",22,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",23,0.462884445349686,0.231442222674843,"identified_positive"
"0.01",6,"harm_present",24,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",25,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",26,NA,NA,"unidentified"
"0.01",6,"harm_present",27,0,0,"zero"
"0.01",6,"harm_present",28,NA,NA,"unidentified"
"0.01",6,"harm_present",29,NA,NA,"unidentified"
"0.01",6,"harm_present",30,NA,NA,"unidentified"
"0.01",6,"harm_present",31,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",32,0,0,"zero"
"0.01",6,"harm_present",33,NA,NA,"unidentified"
"0.01",6,"harm_present",34,NA,NA,"unidentified"
"0.01",6,"harm_present",35,NA,NA,"unidentified"
"0.01",6,"harm_present",36,0,0,"zero"
"0.01",6,"harm_present",37,0,0,"zero"
"0.01",6,"harm_present",38,0,0,"zero"
"0.01",6,"harm_present",39,NA,NA,"unidentified"
"0.01",6,"harm_present",40,NA,NA,"unidentified"
"0.01",6,"harm_present",41,NA,NA,"unidentified"
"0.01",6,"harm_present",42,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",43,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",44,0,0,"zero"
"0.01",6,"harm_present",45,0,0,"zero"
"0.01",6,"harm_present",46,0,0,"zero"
"0.01",6,"harm_present",47,NA,NA,"unidentified"
"0.01",6,"harm_present",48,NA,NA,"unidentified"
"0.01",6,"harm_present",49,NA,NA,"unidentified"
"0.01",6,"harm_present",50,0,0,"zero"
"0.01",6,"harm_present",51,0,0,"zero"
"0.01",6,"harm_present",52,0,0,"zero"
"0.01",6,"harm_present",53,NA,NA,"unidentified"
"0.01",6,"harm_present",54,0.525411292125027,0.262705646062513,"identified_positive"
"0.01",6,"harm_present",55,0,0,"zero"
"0.01",6,"harm_present",56,0,0,"zero"
"0.01",6,"harm_present",57,0,0,"zero"
"0.01",6,"harm_present",58,NA,NA,"unidentified"
"0.01",6,"harm_present",59,0,0,"zero"
"0.01",6,"harm_present",60,0,0,"zero"
"0.01",6,"harm_future",1,NA,NA,"unidentified"
"0.01",6,"harm_future",2,0,0,"zero"
"0.01",6,"harm_future",3,NA,NA,"unidentified"
"0.01",6,"harm_future",4,0,0,"zero"
"0.01",6,"harm_future",5,NA,NA,"unidentified"
"0.01",6,"harm_future",6,NA,NA,"unidentified"
"0.01",6,"harm_future",7,NA,NA,"unidentified"
